Ensembl_ID	Gene_ID	Gene_Type	logConc	logFC	pVal.Tgw	adj.pVal.Tgw	Tgw.Disp	UpDown.Tgw	MCF7_R1	MCF7_R2	MCF7_R3	MDA_R1	MDA_R2	MDA_R3	MDA_siNS_R1	MDA_siNS_R2	MDA_siNS_R3	MDA_siRunx1_R1	MDA_siRunx1_R1.1	MDA_siRunx1_R1.2
ENSG00000165138.14	ANKS6	protein_coding	-0.070017774	4.318867708	0.616733411	0.843027947	0.009489856	0	322	515	418	225	303	387	303	230	245	163	270	192
ENSG00000118873.13	RAB3GAP2	protein_coding	0.051067741	7.168180803	0.616856737	0.843124092	0.006945658	0	1487	1743	1834	1704	2254	2517	2295	1884	1841	1821	2750	2546
ENSG00000119537.13	KDSR	protein_coding	0.059209651	5.347149107	0.616948105	0.843176541	0.008555755	0	316	358	349	477	730	762	676	602	551	532	800	743
ENSG00000152484.11	USP12	protein_coding	0.062718502	6.26190398	0.617015473	0.843196186	0.010277327	0	953	1019	1068	875	1155	1358	1231	947	992	922	1345	1371
ENSG00000221968.6	FADS3	protein_coding	-0.10097998	4.311560412	0.617076142	0.843206672	0.025363251	0	213	477	436	294	317	417	305	293	264	158	253	111
ENSG00000145246.11	ATP10D	protein_coding	0.050025051	6.235997861	0.617266753	0.843337856	0.006479953	0	15	24	18	1246	1733	1761	1639	1359	1402	870	1203	1066
ENSG00000173848.16	NET1	protein_coding	0.053780131	8.1823264	0.617586273	0.843515783	0.008078342	0	3664	4204	4141	3679	5365	4741	4782	4125	3967	3222	4293	4044
ENSG00000196531.8	NACA	protein_coding	0.044208422	9.083182792	0.617537595	0.843515783	0.00550137	0	7789	10807	9799	6473	8390	9277	8085	7264	6966	5419	8257	7192
ENSG00000104881.12	PPP1R13L	protein_coding	-0.10419107	2.982711991	0.617615647	0.843515783	0.015181243	0	102	174	136	75	117	133	97	91	81	104	182	90
ENSG00000168906.10	MAT2A	protein_coding	0.056262676	6.398917257	0.618211274	0.844032915	0.008127356	0	1448	1802	2184	916	1196	1369	1242	1020	986	741	1178	1072
ENSG00000182518.11	FAM104B	protein_coding	0.07919028	3.380100129	0.618205055	0.844032915	0.010251092	0	187	255	264	96	129	149	116	140	97	106	164	144
ENSG00000167535.5	CACNB3	protein_coding	0.093403158	4.006895973	0.618467429	0.84409292	0.016856467	0	398	758	722	110	199	155	174	125	144	66	125	88
ENSG00000181938.11	GINS3	protein_coding	-0.067823592	4.478177249	0.618432942	0.84409292	0.009791353	0	277	424	358	295	327	465	355	279	296	239	320	264
ENSG00000102103.13	PQBP1	protein_coding	0.071553326	5.218564882	0.618407559	0.84409292	0.012605199	0	424	795	821	402	563	632	577	500	426	405	669	412
ENSG00000032742.15	IFT88	protein_coding	0.074409832	4.291958601	0.618594449	0.844193866	0.012220235	0	375	408	409	207	288	310	233	265	255	209	256	238
ENSG00000069248.11	NUP133	protein_coding	-0.04535816	7.336959768	0.618782235	0.844232906	0.005407271	0	2070	2917	2578	1814	2482	2831	2317	1946	1910	2010	2956	2467
ENSG00000111731.10	C2CD5	protein_coding	-0.073100385	5.342474111	0.618738756	0.844232906	0.013129892	0	541	578	623	454	588	799	600	491	469	457	716	735
ENSG00000156256.12	USP16	protein_coding	-0.062435645	6.300174944	0.618732527	0.844232906	0.010125236	0	1085	1247	1224	939	1270	1481	1099	1082	967	854	1186	1282
ENSG00000115825.7	PRKD3	protein_coding	0.050615038	6.951725561	0.618963557	0.844407884	0.006874807	0	468	552	555	1774	2334	2505	2381	1891	1891	1627	2354	2216
ENSG00000107758.13	PPP3CB	protein_coding	0.066213722	5.477212764	0.619030424	0.844426705	0.011164182	0	800	817	846	471	683	788	671	602	538	435	598	605
ENSG00000175792.9	RUVBL1	protein_coding	0.046486832	6.698468771	0.619403355	0.84471816	0.005410615	0	1495	2323	2156	1097	1470	1581	1462	1251	1136	1215	1866	1426
ENSG00000149091.13	DGKZ	protein_coding	-0.09455369	4.346555969	0.619374468	0.84471816	0.02165628	0	271	584	525	243	329	348	297	239	238	191	279	131
ENSG00000123810.5	B9D2	protein_coding	-0.124623347	2.246430687	0.619497556	0.844734998	0.03173682	0	29	85	76	69	103	103	92	80	55	35	65	25
ENSG00000125630.13	POLR1B	protein_coding	0.053455641	6.309405523	0.619761381	0.844916745	0.006753375	0	1530	2089	2020	859	905	1139	1040	873	815	830	1227	994
ENSG00000175602.3	CCDC85B	protein_coding	0.166978399	4.704794294	0.61997521	0.845135843	0.077664463	0	89	367	315	366	528	433	513	466	371	339	559	145
ENSG00000211448.9	DIO2	protein_coding	0.206702635	4.347899865	0.620197912	0.845366999	0.022448782	0	998	1341	1538	13	23	16	22	16	16	49	56	97
ENSG00000138073.11	PREB	protein_coding	0.07238933	5.663662322	0.620389568	0.845555801	0.013219279	0	813	1689	1481	490	648	697	661	577	498	534	753	474
ENSG00000187672.10	ERC2	protein_coding	-0.267971652	2.091790794	0.620665858	0.845603353	0.010599854	0	195	259	249	6	13	16	15	5	6	8	14	8
ENSG00000226887.5	ERVMER34-1	protein_coding	-0.168701794	1.914315717	0.620644726	0.845603353	0.00879318	0	150	198	202	17	14	19	16	13	11	16	16	14
ENSG00000184903.7	IMMP2L	protein_coding	-0.130344538	2.658403542	0.620694629	0.845603353	0.027075134	0	155	177	113	49	86	97	55	61	70	57	111	79
ENSG00000100628.9	ASB2	protein_coding	-0.109822663	2.964581168	0.620743333	0.845603353	0.029412667	0	1	1	1	178	292	170	184	191	161	40	49	26
ENSG00000140939.12	NOL3	protein_coding	0.103400045	4.489923315	0.620708743	0.845603353	0.024939839	0	361	908	789	221	305	260	300	231	234	177	259	141
ENSG00000125834.10	STK35	protein_coding	-0.062943383	5.365188315	0.620688246	0.845603353	0.009612856	0	568	797	856	449	629	627	598	431	442	539	841	513
ENSG00000100092.18	SH3BP1	protein_coding	-0.14735942	2.576234566	0.620816453	0.84563056	0.044835084	0	95	220	171	58	110	72	72	60	62	47	79	22
ENSG00000077150.15	NFKB2	protein_coding	-0.077557367	4.851847158	0.621154074	0.846004994	0.014847195	0	301	479	498	370	624	528	486	397	406	305	426	237
ENSG00000203326.7	ZNF525	protein_coding	0.070831055	4.004371724	0.621274079	0.846004994	0.009152925	0	330	396	392	165	216	248	219	192	181	148	182	193
ENSG00000187051.6	RPS19BP1	protein_coding	0.073418222	5.884497753	0.621326671	0.846004994	0.014397395	0	433	903	783	767	966	1061	1023	888	743	810	1154	673
ENSG00000138035.12	PNPT1	protein_coding	0.063377592	5.822710142	0.621752362	0.846164819	0.010021595	0	1243	1507	1325	553	651	820	706	589	603	588	782	816
ENSG00000113811.8	SELK	protein_coding	0.057762733	5.181225978	0.621745769	0.846164819	0.008088741	0	242	328	294	441	729	643	624	570	493	474	718	591
ENSG00000085719.9	CPNE3	protein_coding	0.050773889	8.574781887	0.621622826	0.846164819	0.007324619	0	11263	13349	13587	3044	4283	4459	4111	3574	3259	2829	4066	3998
ENSG00000105676.11	ARMC6	protein_coding	-0.091976234	6.180548388	0.621758272	0.846164819	0.023993448	0	594	1377	1091	1017	1285	1437	1268	1028	875	861	1307	585
ENSG00000177380.11	PPFIA3	protein_coding	0.160286254	2.708351285	0.621793668	0.846164819	0.025353239	0	182	434	356	22	35	37	38	25	31	29	37	20
ENSG00000165813.14	CCDC186	protein_coding	-0.079557372	5.689483443	0.621944786	0.846298083	0.016374184	0	1293	1203	1346	472	655	737	584	495	496	503	687	823
ENSG00000198382.6	UVRAG	protein_coding	0.055170099	5.613814491	0.622179325	0.846400071	0.007072506	0	907	1233	1106	504	704	697	681	527	570	531	685	622
ENSG00000136104.16	RNASEH2B	protein_coding	0.060445995	5.513151407	0.622166477	0.846400071	0.009040291	0	556	706	626	576	712	811	703	658	604	520	688	727
ENSG00000133315.8	MACROD1	protein_coding	0.125044959	3.812240324	0.622293643	0.846475166	0.033969551	0	311	731	541	81	168	124	166	111	89	104	162	76
ENSG00000169684.11	CHRNA5	protein_coding	0.080856961	4.524011187	0.622712651	0.846824209	0.012073924	0	893	1049	919	128	150	218	175	155	139	155	203	197
ENSG00000244045.8	TMEM199	protein_coding	-0.066884167	4.276219224	0.622729653	0.846824209	0.008291005	0	354	452	513	212	285	307	250	203	234	185	271	203
ENSG00000178927.14	C17orf62	protein_coding	0.08066066	5.420873854	0.622757216	0.846824209	0.017521994	0	618	1321	1105	448	708	683	630	565	538	354	559	287
ENSG00000116191.15	RALGPS2	protein_coding	0.061928015	6.614793233	0.622859222	0.846890538	0.010667586	0	1195	1262	1245	1129	1510	1761	1508	1274	1318	1139	1755	1763
ENSG00000171103.8	TRMT61B	protein_coding	-0.077100195	3.463411756	0.623333969	0.847391216	0.007403535	0	248	304	286	114	142	163	125	117	114	102	142	115
ENSG00000068903.17	SIRT2	protein_coding	-0.08034513	5.247690687	0.623530931	0.847586556	0.017421097	0	289	580	456	536	716	733	667	531	496	488	719	359
ENSG00000177105.9	RHOG	protein_coding	0.07361209	4.508835596	0.623771306	0.847661213	0.012851577	0	77	147	138	315	421	443	421	375	320	321	552	302
ENSG00000198783.5	ZNF830	protein_coding	0.064617244	4.155227782	0.624018016	0.847886478	0.008554479	0	218	249	242	191	302	302	273	245	224	237	311	276
ENSG00000119684.13	MLH3	protein_coding	0.062946312	5.682915397	0.624099404	0.847924654	0.00973461	0	1388	1555	1451	491	634	679	628	542	524	387	568	568
ENSG00000244274.5	DBNDD2	protein_coding	-0.156040832	0.473448113	0.624236871	0.848039008	0.011796326	0	14	19	19	22	23	22	16	16	22	10	19	19
ENSG00000118579.9	MED28	protein_coding	0.052310945	5.745205208	0.62440475	0.848130964	0.006386103	0	836	1132	1097	593	710	883	794	654	592	601	871	743
ENSG00000134049.4	IER3IP1	protein_coding	0.072880151	4.904126892	0.624464474	0.848130964	0.01311159	0	443	454	413	366	470	522	479	409	395	324	436	467
ENSG00000183048.9	SLC25A10	protein_coding	0.144204412	3.556415357	0.624607772	0.84825318	0.046678367	0	195	528	438	123	113	135	154	119	104	85	146	46
ENSG00000130449.5	ZSWIM6	protein_coding	0.063256384	5.240084541	0.625303509	0.84898064	0.00968356	0	419	467	492	450	549	630	560	499	471	463	773	715
ENSG00000151876.10	FBXO4	protein_coding	0.089340563	3.163137594	0.625622659	0.849279917	0.015522223	0	215	287	234	58	133	100	114	81	81	89	118	98
ENSG00000105974.9	CAV1	protein_coding	0.044806099	10.35800456	0.62563069	0.849279917	0.006026816	0	428	539	620	19842	24538	29704	25270	22418	20836	19163	27278	23039
ENSG00000117115.10	PADI2	protein_coding	-1.167040742	1.674940156	0.626379762	0.849546036	0.011089066	0	146	229	210	0	1	2	0	0	1	0	1	0
ENSG00000005436.11	GCFC2	protein_coding	0.074111775	4.60541705	0.626097896	0.849546036	0.012359096	0	368	346	371	249	322	339	292	285	281	344	538	466
ENSG00000144589.18	STK11IP	protein_coding	-0.094704827	3.877994368	0.626153547	0.849546036	0.020176348	0	286	585	529	137	206	183	161	148	133	113	167	80
ENSG00000151917.15	BEND6	protein_coding	0.100075109	2.644765494	0.626506146	0.849546036	0.013935023	0	122	175	148	53	72	92	84	54	70	58	79	94
ENSG00000147883.10	CDKN2B	protein_coding	-1.169196166	4.167300867	0.626441782	0.849546036	0.011589922	0	1069	1332	1322	1	1	1	0	1	0	0	2	0
ENSG00000151632.14	AKR1C2	protein_coding	1.422151475	2.102784831	0.626443827	0.849546036	0.011606444	0	233	299	275	0	0	1	2	0	1	0	0	0
ENSG00000175395.13	ZNF25	protein_coding	0.086438734	3.980876586	0.626376977	0.849546036	0.017058062	0	222	256	190	186	259	242	211	241	201	190	249	268
ENSG00000165782.8	TMEM55B	protein_coding	-0.07652262	5.038618578	0.626460381	0.849546036	0.015446195	0	472	815	669	387	589	489	510	405	342	358	543	292
ENSG00000188322.4	SBK1	protein_coding	-1.167864597	0.784981252	0.625951356	0.849546036	0.007635047	0	76	110	105	0	1	2	0	1	0	1	1	0
ENSG00000130518.14	KIAA1683	protein_coding	-1.170489722	0.201332998	0.626268788	0.849546036	0.010193395	0	46	74	62	2	0	1	0	1	0	1	0	0
ENSG00000186462.8	NAP1L2	protein_coding	-1.167253726	1.761340137	0.626558726	0.849546036	0.012534893	0	184	221	216	0	2	1	0	0	1	0	1	0
ENSG00000147255.15	IGSF1	protein_coding	1.421459872	1.759131301	0.626319471	0.849546036	0.010602372	0	170	220	228	0	1	0	2	1	0	2	2	0
ENSG00000050628.18	PTGER3	protein_coding	1.424282408	0.91586117	0.626958667	0.849705226	0.01577223	0	100	107	113	0	0	1	0	2	1	1	0	2
ENSG00000171806.9	METTL18	protein_coding	0.085490866	3.709496294	0.626785266	0.849705226	0.014162385	0	310	370	262	126	186	179	171	159	137	120	164	146
ENSG00000176771.13	NCKAP5	protein_coding	-1.170304787	0.393833484	0.626916304	0.849705226	0.015428909	0	56	69	87	1	1	1	1	0	0	0	1	1
ENSG00000146038.9	DCDC2	protein_coding	-1.168326628	5.169728409	0.626918511	0.849705226	0.015446797	0	2480	2603	2487	0	2	1	1	0	0	1	2	2
ENSG00000274180.1	NATD1	protein_coding	-0.117189316	2.125916659	0.626926855	0.849705226	0.021822865	0	36	74	60	58	102	75	70	63	61	31	79	38
ENSG00000111860.11	CEP85L	protein_coding	-0.074761889	4.34219252	0.627020169	0.8497162	0.013770379	0	60	86	73	300	384	411	381	254	303	309	374	430
ENSG00000204923.3	FBXO48	protein_coding	0.099422237	1.742269502	0.627217524	0.849720735	0.009605351	0	26	28	39	44	52	76	63	51	51	32	58	41
ENSG00000109805.7	NCAPG	protein_coding	-0.057101587	7.94223853	0.627201524	0.849720735	0.009647944	0	1111	1287	1386	3557	4084	5574	4139	3565	3656	3336	4575	4661
ENSG00000177542.8	SLC25A22	protein_coding	-0.113821943	4.503149697	0.627125323	0.849720735	0.035888184	0	124	321	266	328	454	499	402	338	320	252	464	160
ENSG00000036672.13	USP2	protein_coding	-1.170646001	-0.380814448	0.627429056	0.849836019	0.019590922	0	29	32	46	1	1	1	1	0	0	2	1	1
ENSG00000198888.2	MT-ND1	protein_coding	0.101604964	3.16348135	0.627403778	0.849836019	0.01772994	0	212	204	181	94	111	103	109	91	99	114	131	118
ENSG00000163249.7	CCNYL1	protein_coding	-0.082002497	4.02939372	0.627740795	0.850047091	0.016494703	0	271	276	272	198	197	235	209	182	151	210	305	326
ENSG00000144559.8	TAMM41	protein_coding	-0.079271541	3.311370015	0.627960223	0.850047091	0.009296842	0	180	218	217	96	141	161	145	99	94	112	151	136
ENSG00000163602.9	RYBP	protein_coding	-0.068048279	5.743570381	0.627905133	0.850047091	0.012483341	0	1067	1149	1170	598	774	925	767	613	586	468	681	762
ENSG00000164168.5	TMEM184C	protein_coding	-0.050923135	6.606791498	0.627868635	0.850047091	0.007043119	0	1662	2023	1968	1159	1521	1661	1369	1159	1226	911	1374	1273
ENSG00000111674.6	ENO2	protein_coding	-0.060432869	5.314787593	0.628065716	0.850047091	0.009627141	0	148	230	234	621	864	867	756	688	583	434	801	481
ENSG00000064012.19	CASP8	protein_coding	-0.060211535	4.91529465	0.628505632	0.850136285	0.008784063	0	293	316	368	427	508	585	471	433	407	383	500	458
ENSG00000175697.8	GPR156	protein_coding	-0.191553026	0.614832723	0.628417002	0.850136285	0.028444744	0	2	4	9	13	20	26	14	24	8	42	46	35
ENSG00000133657.12	ATP13A3	protein_coding	-0.054510063	7.799851028	0.628361281	0.850136285	0.008730266	0	3625	4009	4130	2674	3486	3944	3123	2834	2747	2184	3264	3228
ENSG00000158528.9	PPP1R9A	protein_coding	-0.071561915	4.709713764	0.628341498	0.850136285	0.011751434	0	354	371	344	281	416	405	336	296	305	376	512	506
ENSG00000135116.7	HRK	protein_coding	1.423910596	-0.858508109	0.628236712	0.850136285	0.026175744	0	26	24	20	0	0	1	1	1	1	1	0	0
ENSG00000006016.8	CRLF1	protein_coding	1.419206606	2.174707967	0.628671633	0.850216265	0.029736465	0	168	387	309	1	0	0	1	1	1	0	1	0
ENSG00000064195.7	DLX3	protein_coding	1.419962952	0.393601572	0.628745876	0.850244402	0.030345337	0	42	80	93	1	0	0	1	0	2	0	0	0
ENSG00000116005.9	PCYOX1	protein_coding	-0.055242151	6.920767457	0.62966219	0.850732441	0.008591095	0	2642	3242	3426	1245	1695	1676	1418	1219	1344	1037	1576	1556
ENSG00000128059.6	PPAT	protein_coding	0.061449715	6.439375037	0.629223033	0.850732441	0.010566804	0	1346	1472	1371	880	1102	1373	1207	984	948	1158	1601	1661
ENSG00000137038.7	TMEM261	protein_coding	0.089565977	3.958611361	0.629605786	0.850732441	0.013840638	0	448	793	625	106	122	163	152	128	95	100	138	87
ENSG00000119335.14	SET	protein_coding	0.045220217	9.349165282	0.629748394	0.850732441	0.006199159	0	11105	13636	13392	7024	8754	10157	8726	7737	7538	7466	10511	9602
ENSG00000169740.11	ZNF32	protein_coding	-0.068593992	4.422783076	0.629172425	0.850732441	0.008968006	0	585	796	681	177	217	292	237	184	166	174	258	208
ENSG00000135148.9	TRAFD1	protein_coding	0.056452564	5.749932652	0.629448452	0.850732441	0.007713034	0	1260	1981	1891	493	654	649	626	484	569	387	615	470
ENSG00000100461.15	RBM23	protein_coding	-0.048519386	6.791156517	0.629539892	0.850732441	0.006537653	0	1639	2694	2523	1282	1861	1824	1643	1382	1286	1080	1558	1131
ENSG00000103275.16	UBE2I	protein_coding	0.044830819	6.767944528	0.6296987	0.850732441	0.005331003	0	1735	2301	2273	1222	1595	1711	1639	1313	1256	1156	1802	1377
ENSG00000179965.9	ZNF771	protein_coding	0.138963396	2.100117754	0.629568167	0.850732441	0.03159913	0	77	139	125	42	48	55	57	37	50	44	61	18
ENSG00000277363.2	SRCIN1	protein_coding	-0.54825571	-0.115595421	0.629434486	0.850732441	0.052646715	0	22	40	60	1	3	6	4	2	0	0	3	3
ENSG00000144233.7	AMMECR1L	protein_coding	-0.050004555	5.610465788	0.630026562	0.850891489	0.006217268	0	818	1177	1116	524	686	683	652	513	487	576	865	643
ENSG00000123146.17	CD97	protein_coding	-0.066230196	6.673479749	0.629925118	0.850891489	0.013004814	0	103	210	215	1715	2174	2292	1951	1696	1668	1376	2242	1208
ENSG00000272398.3	CD24	protein_coding	-0.094364304	8.257922076	0.630136212	0.850967346	0.009008342	0	18996	24176	23204	47	100	69	72	50	59	38	70	56
ENSG00000154743.15	TSEN2	protein_coding	0.068053483	4.313872806	0.630350802	0.851184895	0.009057587	0	321	426	371	213	258	286	239	250	223	240	339	324
ENSG00000218739.7	CEBPZOS	protein_coding	0.073618243	4.020430578	0.63078727	0.851247141	0.011718428	0	298	303	288	181	246	256	239	208	198	156	244	225
ENSG00000198833.6	UBE2J1	protein_coding	0.05490927	6.686898249	0.630769357	0.851247141	0.008706117	0	1709	1949	1832	1108	1669	1666	1477	1360	1279	1059	1524	1503
ENSG00000105364.11	MRPL4	protein_coding	0.108173676	5.082713353	0.630586368	0.851247141	0.033191168	0	288	774	800	388	462	536	520	447	383	443	679	314
ENSG00000101856.9	PGRMC1	protein_coding	0.048092471	7.816016657	0.630824904	0.851247141	0.006791059	0	4825	5634	5807	2380	3067	3449	3087	2723	2452	1881	2949	2606
ENSG00000129675.13	ARHGEF6	protein_coding	-0.246391369	-0.062659354	0.630816327	0.851247141	0.046274007	0	15	14	16	9	21	10	8	11	11	2	18	11
ENSG00000138069.14	RAB1A	protein_coding	0.053608438	7.033530545	0.630918108	0.851300713	0.008261073	0	3009	3403	3462	1321	1812	1943	1751	1592	1380	1026	1603	1527
ENSG00000123178.12	SPRYD7	protein_coding	0.06704629	4.46013887	0.631193438	0.851519338	0.010337381	0	220	233	249	266	319	417	358	295	288	305	408	393
ENSG00000125912.8	NCLN	protein_coding	-0.097402452	6.305072998	0.631243409	0.851519338	0.028641509	0	410	1062	983	1138	1421	1525	1331	1085	1033	1132	1727	767
ENSG00000100330.13	MTMR3	protein_coding	0.050480942	5.820498595	0.631294206	0.851519338	0.006669371	0	881	1269	1345	560	853	885	802	666	656	580	927	701
ENSG00000048028.9	USP28	protein_coding	0.058336291	5.849116734	0.631784994	0.852094106	0.009630719	0	399	459	369	836	1169	1213	1079	938	978	595	873	807
ENSG00000115649.13	CNPPD1	protein_coding	-0.085346817	5.266477415	0.631935631	0.852167796	0.019671887	0	770	1598	1315	351	488	522	409	416	323	327	489	236
ENSG00000121774.15	KHDRBS1	protein_coding	-0.055924423	7.348934381	0.63227993	0.852347093	0.009297522	0	3055	3304	3249	1932	2348	2777	2234	1884	1974	1532	2423	2230
ENSG00000109445.8	ZNF330	protein_coding	-0.054829892	5.672494664	0.632420898	0.852347093	0.00764603	0	508	638	637	587	870	893	761	628	633	639	1044	935
ENSG00000198225.5	FKBP1C	protein_coding	0.068058648	4.417497558	0.632443578	0.852347093	0.010412971	0	168	236	217	322	419	420	459	375	271	204	320	247
ENSG00000106013.10	ANKRD7	protein_coding	0.224463855	-0.156815136	0.632400756	0.852347093	0.03048208	0	2	0	0	13	11	14	12	14	14	9	18	26
ENSG00000118596.9	SLC16A7	protein_coding	0.071514449	6.052482797	0.632296608	0.852347093	0.014884546	0	1140	1112	1266	664	864	1094	854	772	821	733	1107	1208
ENSG00000140931.17	CMTM3	protein_coding	-0.077787728	4.122444992	0.632256604	0.852347093	0.014830365	0	60	81	80	263	457	358	323	307	282	210	322	181
ENSG00000184743.10	ATL3	protein_coding	0.049569546	9.16698111	0.632649126	0.852542811	0.007639668	0	3947	4488	4383	8207	10967	12434	10807	9264	9184	5959	8997	8386
ENSG00000135541.18	AHI1	protein_coding	0.086214815	4.082154697	0.632776211	0.852578736	0.016637134	0	377	368	338	173	239	238	227	171	220	159	252	230
ENSG00000136040.6	PLXNC1	protein_coding	0.077847878	2.49652106	0.632832577	0.852582484	0.008134496	0	16	35	29	76	100	114	97	88	89	72	126	103
ENSG00000130826.13	DKC1	protein_coding	-0.049523342	7.154223293	0.632895738	0.852595385	0.006994928	0	2725	3221	3237	1480	1823	2273	1734	1503	1577	1598	2321	1989
ENSG00000177239.12	MAN1B1	protein_coding	0.068019529	6.244269021	0.633132369	0.852841951	0.01312946	0	1304	2615	2206	777	1034	1013	1011	880	781	742	1009	612
ENSG00000145681.8	HAPLN1	protein_coding	1.424843296	-0.639339576	0.633241236	0.852850738	0.06778581	0	17	22	47	0	0	1	1	2	0	1	1	0
ENSG00000189007.13	ADAT2	protein_coding	-0.081537038	2.775573604	0.633707617	0.853133463	0.013234414	0	84	117	117	87	86	111	108	75	61	88	121	125
